"ISBN","도서명","원도서명","출판사","정가","위치코드","위치설명","정품","반품","창고재고","재고구분","위험재고","거래상태","재고매칭"
"9791167852687","이혼해도 안 죽어요","이혼해도 안 죽어요 (B623)","슬로디미디어","16800","B623","B동 6번 라인, 앞에서 2번째, 3층","466","1","467","","","거래","일치"
"9791192806297","애니멀 위스퍼러","애니멀 위스퍼러 (A311)","케이미라클모닝","16800","A311","A동 3번 라인, 앞에서 1번째, 1층","317","4","321","","","거래","일치"
"9791197549854","최강의 AI혁명 투자","최강의 AI혁명 투자 (A211)","지베르니 출판그룹","35000","A211","A동 2번 라인, 앞에서 1번째, 1층","171","2","173","","","거래","일치"
"9791197240195","[재정가] 바이러스 헌터","[재정가] 바이러스 헌터 (B173)","(주)토리아트","15000","B173","B동 1번 라인, 앞에서 7번째, 3층","635","3","638","","","거래","일치"
"9791167852670","이것이 리테일 미디어다","이것이 리테일 미디어다 (B412)","슬로디미디어","16800","B412","B동 4번 라인, 앞에서 1번째, 2층","575","0","575","","","거래","일치"
"9791188125579","저항하라! 마리 뒤랑의 노래","저항하라! 마리 뒤랑의 노래 (B222)","국민북스","12000","B222","B동 2번 라인, 앞에서 2번째, 2층","281","0","281","","","거래","일치"
"9791198148964","인곡본초 3 -미나리꽝","인곡본초 3 -미나리꽝 (B221)","느티나무가 있는 풍경","23000","B221","B동 2번 라인, 앞에서 2번째, 1층","82","0","82","","","거래","일치"
"9791188574698","슬픔구멍","슬픔구멍 (A251)","나는별","17000","A251","A동 2번 라인, 앞에서 5번째, 1층","946","1","947","","","거래","일치"
"9791163262091","성경적 성 가치관 교육","성경적 성 가치관 교육 (A212)","좋은나무성품학교","15000","A212","A동 2번 라인, 앞에서 1번째, 2층","48","0","48","위험","위험","거래","일치"
"9791198773432","소크라테스는 왜 죽었을까?","소크라테스는 왜 죽었을까? (A211)","지베르니 출판그룹","22000","A211","A동 2번 라인, 앞에서 1번째, 1층","1649","3","1652","","","거래","일치"
"9788964031223","틴틴스쿨 기쁨 (Aa42)","틴틴스쿨 기쁨 (Aa42)","좋은나무성품학교","6000","","위치 정보가 없습니다.","78","0","78","","","거래","일치"
"9791188242023","틴틴스쿨 배려 (Aa42)","틴틴스쿨 배려 (Aa42)","좋은나무성품학교","6000","","위치 정보가 없습니다.","91","0","91","","","거래","일치"
"9788964034637","틴틴스쿨 감사 (Aa42)","틴틴스쿨 감사 (Aa42)","좋은나무성품학교","6000","","위치 정보가 없습니다.","90","0","90","","","거래","일치"
"9791191155600","관악산 뻐꾸기","관악산 뻐꾸기 (B182)","도서출판 서정문학","15000","B182","B동 1번 라인, 앞에서 8번째, 2층","10","0","10","위험","위험","거래","일치"
"9791191155594","서울 지하철 1호선","서울 지하철 1호선 (B182)","도서출판 서정문학","12000","B182","B동 1번 라인, 앞에서 8번째, 2층","32","0","32","위험","위험","거래","일치"
"9791163260790","[제정가] 성품이노베이션 (Aa33)","[제정가] 성품이노베이션 (Aa33)","좋은나무성품학교","17000","","위치 정보가 없습니다.","44","0","44","위험","위험","거래","일치"
"9791191157154","특수청소 매뉴얼","특수청소 매뉴얼 (A353)","씨이오메이커","25000","A353","A동 3번 라인, 앞에서 5번째, 3층","59","1","60","","","거래","일치"
"9791198514219","베스트 인성교육동요 220곡집","베스트 인성교육동요 220곡집 (B154)","디자인 존(도서출판 푸른산)","20000","B154","B동 1번 라인, 앞에서 5번째, 4층","20","0","20","위험","위험","거래","일치"
"9791195787166","[제정가 ]로봇큐로와 별별과학 ①괴짜로봇 규로의 비밀","[제정가 ]로봇큐로와 별별과학  ①괴짜로봇 규로의 비밀 (A252)","나는별","13000","A252","A동 2번 라인, 앞에서 5번째, 2층","213","0","213","","","거래","일치"
"9791167852632","이제 막 시작하는 새파란 신입에게","이제 막 시작하는 새파란 신입에게 (B311)","슬로디미디어","16800","B311","B동 3번 라인, 앞에서 1번째, 1층","760","0","760","","","거래","일치"
"9791187594338","피아노 반주 배우기 (Bb12)","피아노 반주 배우기 (Bb12)","가득뮤직 출판사","31000","","위치 정보가 없습니다.","263","2","265","","","거래","일치"
"9791198742476","개마고지 (Ab24)","개마고지 (Ab24)","두루 출판사","18000","","위치 정보가 없습니다.","294","1","295","","","거래","일치"
"9791198773425","AI 텐베거 투자","AI 텐베거 투자 (A211)","지베르니 출판그룹","38900","A211","A동 2번 라인, 앞에서 1번째, 1층","0","16","16","위험","위험","거래","일치"
"9791192700212","너를 만나러 가는 길","너를 만나러 가는 길 (B341)","별글","16800","B341","B동 3번 라인, 앞에서 4번째, 1층","1277","0","1277","","","거래","일치"
"9791167852595","나의하루는 병원에서 시작된다","나의하루는 병원에서 시작된다 (B624)","슬로디미디어","16800","B624","B동 6번 라인, 앞에서 2번째, 4층","493","0","493","","","거래","일치"
"9791188125562","가르친적 없다고 하시겠지만","가르친적 없다고 하시겠지만 (B213)","국민북스","19000","B213","B동 2번 라인, 앞에서 1번째, 3층","324","0","324","","","거래","일치"
"9791188574681","얼굴은 시","얼굴은 시 (A231)","나는별","20000","A231","A동 2번 라인, 앞에서 3번째, 1층","348","1","349","","","거래","일치"
"9791191155587","화수은하","화수은하 (B182)","도서출판 서정문학","15000","B182","B동 1번 라인, 앞에서 8번째, 2층","16","0","16","위험","위험","거래","일치"
"9791196417895","레클리스","레클리스 (B162)","도레미엔터테인먼트","19800","B162","B동 1번 라인, 앞에서 6번째, 2층","2982","0","2982","","","거래","일치"
"9791192806198","모든 것이 잘 되고 있어 (ALL IS WELL)","모든 것이 잘 되고 있어 (ALL IS WELL) (A311)","케이미라클모닝","16800","A311","A동 3번 라인, 앞에서 1번째, 1층","286","3","289","","","거래","일치"
"9791197680458","우주여행자를 위한 생존법","우주여행자를 위한 생존법 (B163)","오르트","25000","B163","B동 1번 라인, 앞에서 6번째, 3층","19","3","22","위험","위험","거래","일치"
"9791167852564","할머니의 품과 손","할머니의 품과 손 (B611)","슬로디미디어","16800","B611","B동 6번 라인, 앞에서 1번째, 1층","804","0","804","","","거래","일치"
"9791167852571","어른을위한 이것이 인공지능이다","어른을위한 이것이 인공지능이다 (B413)","슬로디미디어","16800","B413","B동 4번 라인, 앞에서 1번째, 3층","519","0","519","","","거래","일치"
"9791163200444","[개정] 나비가 되는 날 (Aa44)","[개정] 나비가 되는 날 (Aa44)","좋은나무성품학교","10000","","위치 정보가 없습니다.","28","0","28","위험","위험","거래","일치"
"9791199113664","옹기에 그린 십자가","옹기에 그린 십자가 (A322)","품","12000","A322","A동 3번 라인, 앞에서 2번째, 2층","5","0","5","위험","위험","거래","일치"
"9791167852540","엄마는 사춘기가 어렵다","엄마는 사춘기가 어렵다 (B413)","슬로디미디어","16800","B413","B동 4번 라인, 앞에서 1번째, 3층","758","0","758","","","거래","일치"
"9791191155563","한국대표 서정 산문선 7","한국대표 서정 산문선 7 (B182)","도서출판 서정문학","15000","B182","B동 1번 라인, 앞에서 8번째, 2층","20","0","20","위험","위험","거래","일치"
"9791191155549","한국대표 서정시선 15","한국대표 서정시선 15 (B182)","도서출판 서정문학","15000","B182","B동 1번 라인, 앞에서 8번째, 2층","16","0","16","위험","위험","거래","일치"
"9791198742469","항공예약실무 (Ab24)","항공예약실무 (Ab24)","두루 출판사","20000","","위치 정보가 없습니다.","2","0","2","위험","위험","거래","일치"
"9791192700205","거꾸로 뒤집혀 버렸네","거꾸로 뒤집혀 버렸네 (B341)","별글","16800","B341","B동 3번 라인, 앞에서 4번째, 1층","1127","0","1127","","","거래","일치"
"9791167852496","불편하지만 웃으며 살아갑니다","불편하지만 웃으며 살아갑니다 (B413)","슬로디미디어","16800","B413","B동 4번 라인, 앞에서 1번째, 3층","740","0","740","","","거래","일치"
"9791198514295","나무가 들려준 이야기","나무가 들려준 이야기 (B154)","디자인 존(도서출판 푸른산)","15000","B154","B동 1번 라인, 앞에서 5번째, 4층","32","0","32","위험","위험","거래","일치"
"9791198742445","비판적 사고 어떻게 다르게 생각할 것인가 (Ab23)","비판적 사고 어떻게 다르게 생각할 것인가 (Ab23)","두루 출판사","22000","","위치 정보가 없습니다.","407","2","409","","","거래","일치"
"9791197342264","개정4판)누리자 자유 유아 교직논술","개정4판)누리자 자유 유아 교직논술 (A141)","우리교과서","27000","A141","A동 1번 라인, 앞에서 4번째, 1층","0","1","1","위험","위험","거래","일치"
"9791198742452","최신 항공예약실무 (Ab23)","최신 항공예약실무 (Ab23)","두루 출판사","16000","","위치 정보가 없습니다.","20","0","20","위험","위험","거래","일치"
"9791167852441","다가오는 미래 전기차 사업 시나리오","다가오는 미래 전기차 사업 시나리오 (B312)","슬로디미디어","16800","B312","B동 3번 라인, 앞에서 1번째, 2층","440","0","440","","","거래","일치"
"9791167852472","오늘도 치매어르신을 돌보며 인생을 만납니다","오늘도 치매어르신을 돌보며 인생을 만납니다 (B312)","슬로디미디어","16800","B312","B동 3번 라인, 앞에서 1번째, 2층","193","0","193","","","거래","일치"
"9791163262220","우리 아이를 지키는 진짜 성교육","우리 아이를 지키는 진짜 성교육 (A212)","좋은나무성품학교","15000","A212","A동 2번 라인, 앞에서 1번째, 2층","34","0","34","위험","위험","거래","일치"
"9791198514271","자연주의","자연주의 (B141)","디자인 존(도서출판 푸른산)","10000","B141","B동 1번 라인, 앞에서 4번째, 1층","25","0","25","위험","위험","거래","일치"
"9791167852465","회계 이렇게 쉬웠어?","회계 이렇게 쉬웠어? (B312)","슬로디미디어","16800","B312","B동 3번 라인, 앞에서 1번째, 2층","122","0","122","","","거래","일치"
"9791197680465","무대 뒤에 사는 사람","무대 뒤에 사는 사람 (B163)","오르트","18000","B163","B동 1번 라인, 앞에서 6번째, 3층","627","1","628","","","거래","일치"
"9791167852458","나의 첫 생성형 AI 마케팅 수업","나의 첫 생성형 AI 마케팅 수업 (B312)","슬로디미디어","16800","B312","B동 3번 라인, 앞에서 1번째, 2층","113","0","113","","","거래","일치"
"9791187594321","[개정판]음악이론 고급 화성학 독학하기 (Bb13)","[개정판]음악이론 고급 화성학 독학하기 (Bb13)","가득뮤직 출판사","27000","","위치 정보가 없습니다.","367","1","368","","","거래","일치"
"9791187594314","[개정판]음악이론 기초 화성학 독학하기 (Bb13)","[개정판]음악이론 기초 화성학 독학하기 (Bb13)","가득뮤직 출판사","23000","","위치 정보가 없습니다.","16","0","16","위험","위험","거래","일치"
"9791188574674","그림책 꽃밭에 살다","그림책 꽃밭에 살다 (A251)","나는별","18000","A251","A동 2번 라인, 앞에서 5번째, 1층","248","3","251","","","거래","일치"
"9791188574667","꿈을 담은 병","꿈을 담은 병  (A111)","나는별","17000","A111","A동 1번 라인, 앞에서 1번째, 1층","632","1","633","","","거래","일치"
"9791198350565","[2025] 전산회계운용사대비 회계실무 3급 (Ba22)","[2025] 전산회계운용사대비 회계실무 3급 (Ba22)","도서출판 파스칼","18000","","위치 정보가 없습니다.","516","0","516","","","거래","일치"
"9791192806266","루이스 헤이의 자기사랑 치유혁명","루이스 헤이의 자기사랑 치유혁명 (A311)","케이미라클모닝","16800","A311","A동 3번 라인, 앞에서 1번째, 1층","667","4","671","","","거래","일치"
"9791198350596","[개정28판] 원가회계 필기2급","[개정28판] 원가회계 필기2급 (B331)","도서출판 파스칼","18000","B331","B동 3번 라인, 앞에서 3번째, 1층","1423","0","1423","","","거래","일치"
"9791188876167","[재정가]하늘의 예배를 회복하라","[재정가]하늘의 예배를 회복하라 (B643)","(주)글로벌워십미니스트리","17000","B643","B동 6번 라인, 앞에서 4번째, 3층","16","0","16","위험","위험","거래","일치"
"9791188876198","[재정가]고난 중에 하나님을 예배하는 9가지 방법","[재정가]고난 중에 하나님을 예배하는 9가지 방법 (B643)","(주)글로벌워십미니스트리","17000","B643","B동 6번 라인, 앞에서 4번째, 3층","54","0","54","","","거래","일치"
"9791167852403","나의 첫 탱고 수업 계약종료/유통금지(서점반품 100부, 제작공정상발생여분 106부-내부보관)","나의 첫 탱고 수업 계약종료/유통금지(서점반품 100부, 제작공정상발생여분 106부-내부보관)","슬로디미디어","16800","","위치 정보가 없습니다.","364","1","365","","","거래","일치"
